alpha,m,fitting
1.700000000000003286e+00,8.000000000000024869e-01,6.551516429432534087e-03
1.700000000000003286e+00,9.000000000000025757e-01,7.517282403129775352e-03
1.700000000000003286e+00,1.000000000000002665e+00,6.152111864506144660e-03
1.700000000000003286e+00,1.100000000000002753e+00,1.435295452828455783e-03
1.700000000000003286e+00,1.200000000000002842e+00,1.670505079638319457e-03
1.700000000000003286e+00,1.300000000000002931e+00,1.904925732661129269e-03
1.700000000000003286e+00,1.400000000000003020e+00,2.115703206246763619e-03
1.700000000000003286e+00,1.500000000000003109e+00,2.272646686321315012e-03
1.700000000000003286e+00,1.600000000000003197e+00,3.030460215069477104e-04
1.700000000000003286e+00,1.700000000000003286e+00,2.302073697586468645e-04
1.700000000000003286e+00,1.800000000000003375e+00,1.511969204815637809e-04
1.700000000000003286e+00,1.900000000000003464e+00,7.274853277337575230e-05
1.800000000000003375e+00,-2.000000000000000000e+00,2.368784600118626071e-01
1.800000000000003375e+00,-1.899999999999999911e+00,2.359789220895527062e-01
1.800000000000003375e+00,-1.799999999999999822e+00,2.350431603825068605e-01
1.800000000000003375e+00,-1.699999999999999734e+00,2.340690718321072339e-01
1.800000000000003375e+00,-1.599999999999999645e+00,2.330544304432009828e-01
1.800000000000003375e+00,-1.499999999999999556e+00,2.319968803228429355e-01
1.800000000000003375e+00,-1.399999999999999467e+00,2.308939256683925634e-01
1.800000000000003375e+00,-1.299999999999999378e+00,2.297429151538923631e-01
1.800000000000003375e+00,-1.199999999999999289e+00,2.285410165142618966e-01
1.800000000000003375e+00,-1.099999999999999201e+00,2.364231396106172556e-01
1.800000000000003375e+00,-9.999999999999991118e-01,2.337133606803252217e-01
1.800000000000003375e+00,-8.999999999999990230e-01,2.330048087881581853e-01
1.800000000000003375e+00,-7.999999999999989342e-01,2.745898819614933095e-01
1.800000000000003375e+00,-6.999999999999988454e-01,2.643546494488421827e-01
1.800000000000003375e+00,-5.999999999999987566e-01,2.971075857100566320e-01
1.800000000000003375e+00,-4.999999999999986677e-01,3.070733516130251251e-01
1.800000000000003375e+00,-3.999999999999985789e-01,2.888306521777301294e-01
1.800000000000003375e+00,-2.999999999999984901e-01,2.712199546410013484e-01
1.800000000000003375e+00,-1.999999999999984013e-01,2.555699564427644788e-01
1.800000000000003375e+00,-9.999999999999831246e-02,2.423063944958185889e-01
1.800000000000003375e+00,1.776356839400250465e-15,2.486219771481424090e-01
1.800000000000003375e+00,1.000000000000018652e-01,2.220825182840758527e-01
1.800000000000003375e+00,2.000000000000019540e-01,2.141117380104859136e-01
1.800000000000003375e+00,3.000000000000020428e-01,9.655555459647871541e-03
1.800000000000003375e+00,4.000000000000021316e-01,7.521686356875817610e-03
1.800000000000003375e+00,5.000000000000022204e-01,6.263334304494259409e-03
1.800000000000003375e+00,6.000000000000023093e-01,5.664918659815731256e-03
1.800000000000003375e+00,7.000000000000023981e-01,4.038428616392096375e-03
1.800000000000003375e+00,8.000000000000024869e-01,4.351688708627220528e-03
1.800000000000003375e+00,9.000000000000025757e-01,2.872593200201915050e-03
1.800000000000003375e+00,1.000000000000002665e+00,4.909261775701147896e-04
1.800000000000003375e+00,1.100000000000002753e+00,4.825477267535056825e-04
1.800000000000003375e+00,1.200000000000002842e+00,5.398762478292466055e-04
1.800000000000003375e+00,1.300000000000002931e+00,6.352841418588805024e-04
1.800000000000003375e+00,1.400000000000003020e+00,7.403575781780008915e-04
1.800000000000003375e+00,1.500000000000003109e+00,9.059181207057606764e-05
1.800000000000003375e+00,1.600000000000003197e+00,5.030462835849181023e-05
1.800000000000003375e+00,1.700000000000003286e+00,1.492024744917417238e-05
1.800000000000003375e+00,1.800000000000003375e+00,3.368431247741190746e-07
1.800000000000003375e+00,1.900000000000003464e+00,5.289922734438466738e-05
1.900000000000003464e+00,-2.000000000000000000e+00,2.323827662583309028e-01
1.900000000000003464e+00,-1.899999999999999911e+00,2.314119777665937794e-01
1.900000000000003464e+00,-1.799999999999999822e+00,2.304028640497626235e-01
1.900000000000003464e+00,-1.699999999999999734e+00,2.293532404449508399e-01
1.900000000000003464e+00,-1.599999999999999645e+00,2.282607912290691154e-01
1.900000000000003464e+00,-1.499999999999999556e+00,2.271230592352128930e-01
1.900000000000003464e+00,-1.399999999999999467e+00,2.259374307947241145e-01
1.900000000000003464e+00,-1.299999999999999378e+00,2.247011127442480882e-01
1.900000000000003464e+00,-1.199999999999999289e+00,2.234110962884066631e-01
1.900000000000003464e+00,-1.099999999999999201e+00,2.220640994807026314e-01
1.900000000000003464e+00,-9.999999999999991118e-01,2.299987643010993621e-01
1.900000000000003464e+00,-8.999999999999990230e-01,2.300676039094295688e-01
1.900000000000003464e+00,-7.999999999999989342e-01,2.771440555189864097e-01
1.900000000000003464e+00,-6.999999999999988454e-01,2.667663016399164366e-01
1.900000000000003464e+00,-5.999999999999987566e-01,3.017121038652708087e-01
1.900000000000003464e+00,-4.999999999999986677e-01,3.144904737929716809e-01
1.900000000000003464e+00,-3.999999999999985789e-01,2.977693262553142706e-01
1.900000000000003464e+00,-2.999999999999984901e-01,2.798499172945140279e-01
1.900000000000003464e+00,-1.999999999999984013e-01,2.626736106895558032e-01
1.900000000000003464e+00,-9.999999999999831246e-02,2.472981380600569601e-01
1.900000000000003464e+00,1.776356839400250465e-15,2.384612072377527980e-01
1.900000000000003464e+00,1.000000000000018652e-01,2.225986228792566635e-01
1.900000000000003464e+00,2.000000000000019540e-01,2.126150766793037938e-01
1.900000000000003464e+00,3.000000000000020428e-01,1.404493327913129870e-02
1.900000000000003464e+00,4.000000000000021316e-01,1.059665285796158873e-02
1.900000000000003464e+00,5.000000000000022204e-01,8.257217598607077824e-03
1.900000000000003464e+00,6.000000000000023093e-01,4.615336432999369264e-03
1.900000000000003464e+00,7.000000000000023981e-01,3.880186118509187584e-03
1.900000000000003464e+00,8.000000000000024869e-01,1.960991713473698127e-03
1.900000000000003464e+00,9.000000000000025757e-01,8.096305361485153264e-04
1.900000000000003464e+00,1.000000000000002665e+00,4.445073254145673813e-04
1.900000000000003464e+00,1.100000000000002753e+00,2.249023902043921226e-04
1.900000000000003464e+00,1.200000000000002842e+00,1.149804890528227885e-04
1.900000000000003464e+00,1.300000000000002931e+00,8.681337002429150484e-05
1.900000000000003464e+00,1.400000000000003020e+00,9.249742703070445334e-06
1.900000000000003464e+00,1.500000000000003109e+00,3.238038776549422425e-07
1.900000000000003464e+00,1.600000000000003197e+00,8.061404438670980346e-06
1.900000000000003464e+00,1.700000000000003286e+00,6.040372714168526063e-05
1.900000000000003464e+00,1.800000000000003375e+00,2.645079406639310599e-04
1.900000000000003464e+00,1.900000000000003464e+00,0.000000000000000000e+00
